id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
6596,1169,sần_sùi,1/11/2022,9:07,4,249500007,positive
6597,4214,tự_nhiên,10/6/2022,17:50,5,422209443,positive
6598,1055,nhạy_cảm,27/07/2024,12:11,5,100210023,positive
6599,2548,hiệu_quả,12/11/2020,21:47,5,204100023,positive
6600,2384,dễ_chịu,29/04/2023,11:56,5,204100019,positive
6601,1154,,7/11/2022,21:39,4,422209322,positive
6602,3221,,12/6/2024,14:15,5,422204576,positive
6603,1172,nổi_bật,5/9/2020,22:44,3,422211447,negative
6604,4170,,13/09/2023,18:13,5,422208238,positive
6605,334,nhạy_cảm nhạy_cảm,19/12/2021,23:57,5,422204906,positive
6606,1480,,11/6/2021,15:18,3,422210980,negative
6607,1050,,5/2/2022,8:56,5,422204167,positive
6608,3871,tự_nhiên,3/12/2023,12:01,5,422208242,positive
6609,3892,trung_bình,16/11/2023,14:02,3,422208181,negative
6610,117,,3/9/2018,5:06,5,422206043,positive
6611,169,,18/11/2022,21:47,5,205100136,positive
6612,2453,,30/03/2020,0:37,5,422205160,positive
6613,4014,kích_ứng,5/5/2023,15:17,4,206200037,positive
6614,3582,nhất_định đặc_biệt có_thể,14/05/2022,22:38,5,422206798,positive
6615,4013,,9/4/2024,12:40,5,422202151,positive
6616,1353,,7/9/2022,12:30,5,204900128,positive
6617,1055,hỗn_hợp,27/07/2024,12:19,5,422200342,positive
6618,244,thích_hợp nhạy_cảm bóng_loáng thích_hợp,5/8/2021,22:49,5,422200305,positive
6619,1866,đặc_biệt nhất_định,30/09/2021,2:25,5,224100009,positive
6620,779,,14/09/2021,22:50,5,100230059,positive
6621,762,,27/01/2022,10:54,4,200400004,positive
6622,1734,dễ_chịu,20/11/2023,10:08,5,100220010,positive
6623,2154,,10/5/2023,10:04,5,422203301,positive
6624,2394,dễ_chịu,28/04/2023,9:31,5,204100054,positive
6625,4098,,19/11/2023,12:18,5,422207812,positive
6626,3099,,15/07/2024,19:50,5,204100013,positive
6627,182,dễ_chịu nhẹ_nhàng,26/10/2018,19:18,5,422206648,positive
6628,1523,,17/04/2024,12:07,3,211300007,negative
6629,2391,dễ_dàng thoải_mái,28/04/2023,13:12,5,308500015,positive
6630,17,,7/10/2023,15:29,5,318900012,positive
6631,310,xuất_sắc,6/12/2020,18:16,4,422211446,positive
6632,2394,thoải_mái,28/04/2023,10:01,5,422202253,positive
6633,368,,18/10/2022,14:11,3,204000033,negative
6634,577,,1/1/2024,13:36,5,422209663,positive
6635,1487,,6/5/2020,14:19,5,204900056,positive
6636,2587,,18/06/2022,11:17,1,422204795,negative
6637,1167,khô_ráo,17/11/2022,17:34,5,422217292,positive
6638,976,dễ_dàng thoải_mái,2/5/2023,11:36,5,422205164,positive
6639,2023,,24/10/2022,20:49,5,422203145,positive
6640,3776,,26/07/2022,17:46,2,422202253,negative
6641,2529,,21/06/2021,13:26,5,204100054,positive
6642,792,,4/4/2021,3:00,4,200400004,positive
6643,1068,khô_ráo,18/05/2023,9:24,5,224100004,positive
6644,1408,,7/11/2024,9:42,5,100750038,positive
6645,1412,tươi_sáng,1/7/2023,21:28,5,422217029,positive
6646,4325,,16/06/2022,15:07,5,251900024,positive
6647,1359,,15/07/2024,15:39,5,422207844,positive
6648,632,loang_lổ kích_ứng,13/11/2020,7:06,5,422212100,positive
6649,2171,lâu_dài hiệu_quả,31/05/2022,20:24,5,422202362,positive
6651,1077,,14/10/2022,20:32,5,422204904,positive
6652,529,,15/01/2023,19:01,5,100190059,positive
6653,2573,nhạy_cảm,6/5/2023,12:12,5,422214148,positive
6654,1372,,21/02/2024,19:40,5,422207826,positive
6655,86,,27/06/2021,0:00,5,343100029,positive
6656,852,,23/10/2022,14:38,3,422204777,negative
6657,2121,dễ_dàng,29/04/2023,19:23,5,308500009,positive
6658,1820,hiệu_quả kích_ứng,17/12/2023,18:03,5,422216352,positive
6659,4062,thâm_quầng rõ_rệt,7/7/2022,11:15,5,248700003,positive
6660,745,,29/08/2022,8:59,5,100230059,positive
6661,2377,dễ_dàng thoải_mái,29/04/2023,16:14,5,308500037,positive
6662,1423,,20/03/2023,18:35,4,422204576,positive
6663,256,,9/8/2021,11:02,5,205100146,positive
6664,2906,,17/06/2022,11:08,5,422207283,positive
6665,2213,cơ_bản hợp_lý,24/02/2021,21:22,5,422203146,positive
6666,1083,dễ_chịu,5/6/2022,22:38,5,422220606,positive
6667,2387,dễ_dàng thoải_mái,28/04/2023,16:16,5,422202253,positive
6668,4409,,4/5/2017,13:45,5,100750038,positive
6669,191,,1/8/2022,22:51,5,422211446,positive
6670,1261,,11/3/2023,14:15,5,422211548,positive
6671,2804,đặc_biệt,26/04/2022,12:36,3,100180113,negative
6672,3628,,17/04/2023,7:41,3,256700012,negative
6673,2907,,13/06/2022,14:40,4,422207283,positive
6674,681,dễ_chịu mát_da hợp_lý,30/04/2023,15:02,5,204100054,positive
6675,1992,,28/11/2022,17:21,5,422203145,positive
6676,2226,,7/3/2024,7:48,5,100180148,positive
6677,1335,,6/5/2021,9:45,5,253900004,positive
6678,443,dễ_chịu,29/04/2023,17:03,5,422206537,positive
6679,3175,,20/08/2020,0:10,5,345800001,positive
6680,2392,dễ_dàng thoải_mái,28/04/2023,10:17,5,308500004,positive
6681,1490,,2/11/2020,11:57,5,204900004,positive
6682,324,hợp_lý,12/9/2020,17:15,5,245500001,positive
6683,1087,nhạy_cảm cá_nhân nhẹ_mình nhạy_cảm,24/11/2021,12:05,5,422211183,positive
6684,3560,,15/05/2022,12:58,5,100250032,positive
6685,2121,dễ_dàng,29/04/2023,19:23,5,422205164,positive
6686,3152,sạch_sẽ,15/08/2022,0:29,5,422203506,positive
6687,1685,nổi_bật,25/02/2022,20:15,3,206400010,negative
6688,2419,dễ_chịu,3/11/2021,22:17,5,308500013,positive
6689,2401,dễ_dàng,27/04/2023,15:21,3,308500004,negative
6690,1586,,18/10/2023,8:49,5,422208181,positive
6691,2262,kích_ứng,3/2/2021,20:40,4,245500010,positive
6692,1162,bình_thường,2/9/2023,17:31,4,249500013,positive
6693,817,,20/02/2020,12:43,5,100230057,positive
6694,2913,tuyệt_vời,28/03/2021,7:04,5,422207283,positive
6695,1421,khan_hiếm đương_nhiên phải_chăng,6/1/2022,12:25,5,422200632,positive
6696,509,thực_sự,10/12/2022,21:25,5,422200236,positive
6697,2081,,31/05/2019,23:08,3,422203145,negative
6698,2405,,26/04/2023,18:41,5,422205160,positive
6699,369,,26/10/2018,19:05,5,205100136,positive
6700,3316,,13/06/2024,18:33,5,422212097,positive
6701,1065,hoàn_toàn,12/10/2019,12:32,1,204100019,negative
6702,336,tuyệt_vời,25/04/2020,22:17,5,422208807,positive
6703,2950,,28/06/2020,22:40,5,200500283,positive
6704,101,lâu_dài,23/02/2021,17:40,5,422216594,positive
6705,747,,27/07/2022,10:57,5,100230056,positive
6706,3021,,19/04/2024,11:47,5,422201448,positive
6707,1771,,18/07/2021,11:05,5,100240016,positive
6708,356,,16/07/2019,17:46,5,422206648,positive
6709,1157,,30/05/2024,15:02,5,422216295,positive
6711,217,,10/3/2022,21:28,5,205100146,positive
6712,3469,,13/06/2023,20:19,5,343100029,positive
6713,323,,17/09/2020,11:54,3,205100146,negative
6714,1284,nhạy_cảm,24/09/2021,20:38,5,204900005,positive
6715,1374,dễ_chịu,6/1/2023,15:03,5,422200306,positive
6717,6,quốc_dân,15/09/2024,14:02,5,318900011,positive
6718,1080,kích_ứng,25/07/2022,22:56,5,422211183,positive
6719,973,,18/10/2022,20:28,5,422204795,positive
6720,1145,,17/05/2023,14:49,4,422218629,positive
6721,207,,12/5/2022,13:04,5,422206648,positive
6722,394,có_thể,21/07/2023,21:33,5,422208973,positive
6724,1451,tương_đối toàn_diện,2/3/2023,21:06,4,204900004,positive
6725,1196,nhanh_nhẹ,22/02/2022,10:18,5,422217292,positive
6726,3363,hiệu_quả mát_da hiệu_quả,24/11/2018,14:27,5,422203976,positive
6727,2397,dễ_dàng thoải_mái,27/04/2023,16:32,5,308500037,positive
6728,36,,17/04/2023,11:18,5,100230056,positive
6729,711,,27/04/2023,18:35,5,100230057,positive
6730,313,,20/11/2020,8:55,5,205100146,positive
6731,2340,dễ_chịu,2/5/2023,10:51,5,204100019,positive
6732,2966,,5/2/2022,11:20,5,251900024,positive
6733,2438,,8/11/2020,0:07,5,308500013,positive
6734,207,,12/5/2022,13:04,5,422211447,positive
6735,1109,êm_dịu,7/8/2024,16:13,4,253900002,positive
6736,1137,tuyệt_vời,4/8/2024,10:09,5,422211241,positive
6737,1351,,27/10/2022,20:44,5,231100005,positive
6738,2596,,20/11/2018,19:16,5,207500001,positive
6739,792,,15/05/2021,1:45,5,422206798,positive
6740,761,,13/02/2022,17:34,5,100230057,positive
6741,189,,4/8/2022,20:49,5,422211446,positive
6742,443,dễ_dàng thoải_mái,29/04/2023,17:06,5,422202253,positive
6743,2375,,29/04/2023,16:52,5,422202253,positive
6744,189,,4/8/2022,20:49,5,422204259,positive
6745,2073,,18/03/2021,18:45,5,249500027,positive
6746,3885,hoàn_toàn,20/11/2023,12:26,2,422202569,negative
6747,3119,,4/8/2022,10:09,5,223600035,positive
6748,1431,trung_thành,6/9/2020,22:46,5,422218283,positive
6749,4025,,4/8/2022,13:01,5,412800002,positive
6750,811,,2/6/2020,11:51,5,100230056,positive
6751,2269,,3/10/2019,14:27,5,245500002,positive
6752,220,,9/3/2022,0:29,3,422203807,negative
6753,1809,,29/08/2023,16:11,5,422219308,positive
6755,1266,rõ_rệt,3/9/2023,22:44,5,293500050,positive
6756,178,,8/1/2023,15:30,5,223600009,positive
6757,424,,11/10/2022,15:40,5,422208976,positive
6758,2697,,14/05/2019,11:04,5,422203809,positive
6759,1153,nhạy_cảm li_ti,9/11/2022,4:16,5,200900037,positive
6760,36,,17/04/2023,11:18,5,100230059,positive
6761,1035,dễ_dàng thoải_mái,27/04/2023,18:58,5,422205162,positive
6762,4349,quá_đáng cơ_bản,18/01/2024,13:05,3,205100136,negative
6763,1462,,11/5/2022,9:52,5,204900056,positive
6764,707,,28/04/2023,18:31,5,100230056,positive
6765,1542,,15/10/2022,21:12,5,211300007,positive
6766,3234,,27/09/2023,20:05,5,422204231,positive
6767,1847,,9/12/2018,16:38,1,422217029,negative
6768,1416,,9/8/2022,14:17,5,422200632,positive
6769,172,,12/11/2022,22:04,5,422208807,positive
6770,499,,4/12/2022,5:52,2,204900013,negative
6771,3033,nhạy_cảm như_sau tương_đối rõ_ràng,19/05/2021,21:05,3,343700002,negative
6772,408,,11/4/2023,16:30,5,422208977,positive
6773,2053,,4/9/2022,16:35,1,249500027,negative
6774,109,,10/9/2024,7:44,5,422211446,positive
6775,637,kích_ứng,19/09/2024,21:32,5,204100078,positive
6776,4175,nhạy_cảm êm_ái kích_ứng,17/10/2023,9:08,5,248700053,positive
6777,107,kích_ứng,6/10/2019,10:08,5,204900128,positive
6778,1232,hợp_lý cơ_bản,10/5/2024,9:08,5,422211640,positive
6779,2334,dễ_dàng thoải_mái,2/5/2023,18:34,5,422202253,positive
6780,337,khó_chịu hợp_lý,15/04/2020,14:21,5,422204259,positive
6781,841,,15/10/2022,10:13,5,422214321,positive
6782,333,hiệu_quả,26/06/2020,19:36,5,205100137,positive
6783,2420,dễ_thương,31/10/2021,19:12,5,422205160,positive
6784,3179,hiệu_quả,30/04/2020,13:58,5,345800001,positive
6785,2442,,16/07/2022,7:23,2,248700035,negative
6786,299,bình_thường thích_hợp,6/3/2021,12:51,5,205100136,positive
6787,223,,15/10/2021,10:50,5,100190059,positive
6788,1140,dễ_chịu,28/02/2024,16:16,4,422207423,positive
6789,694,dễ_dàng,29/04/2023,12:15,5,422205163,positive
6790,3760,,16/10/2019,19:10,4,345800015,positive
6791,3648,,27/11/2023,16:18,5,100220010,positive
6792,1469,,5/1/2022,1:03,4,204900159,positive
6793,761,,13/02/2022,17:34,5,100230056,positive
6794,1636,hợp_lý nhạy_cảm,27/12/2023,20:26,5,422202629,positive
6795,2001,,25/11/2022,23:41,5,249500019,positive
6796,2808,kích_ứng li_ti vô_tình rõ_rệt nhạy_cảm cá_nhân,13/08/2021,17:57,5,100180113,positive
6797,848,khó_chịu nổi_tiếng,17/03/2022,7:37,1,422216990,negative
6799,2850,,9/12/2021,10:58,5,422201822,positive
6800,292,lằng_nhằng khó_chịu,18/04/2021,22:45,5,422211446,positive
6801,3002,nổi_bật bình_thường,23/11/2022,15:32,2,100230064,negative
6802,2379,dễ_chịu,29/04/2023,15:41,5,204100019,positive
6803,729,,9/4/2023,19:39,5,200400003,positive
6804,204,kích_ứng,25/05/2022,11:21,5,205100136,positive
6805,2410,,16/11/2022,13:52,5,422202253,positive
6806,510,,1/9/2022,22:28,5,204900013,positive
6807,4497,thực_sự nổi_bật,21/12/2021,10:57,2,422211548,negative
6808,1975,trung_bình kích_ứng,12/5/2023,9:54,4,249500019,positive
6809,2243,,18/12/2022,13:03,5,206400009,positive
6810,387,,23/09/2023,9:53,5,422208977,positive
6811,914,,12/4/2023,14:35,5,100190059,positive
6813,2030,,26/10/2022,13:07,5,249500027,positive
6814,1877,,19/08/2021,14:01,5,422203146,positive
6815,4380,bình_thường,29/09/2018,8:35,5,100750038,positive
6816,1496,hiệu_quả,20/12/2019,14:59,5,100190059,positive
6817,374,,18/09/2024,12:02,5,422208973,positive
6818,3629,,20/05/2024,18:55,5,422201725,positive
6819,3642,,30/01/2024,20:50,5,422207417,positive
6820,2545,,13/11/2020,21:17,5,100210020,positive
6821,79,,6/4/2022,18:53,4,422203776,positive
6822,2062,tuyệt_vời,20/01/2022,9:32,5,249500027,positive
6823,2648,,19/01/2022,22:01,5,422203301,positive
6824,146,,10/4/2023,16:07,5,205100137,positive
6826,521,,10/4/2021,22:42,5,422207414,positive
6827,399,dễ_dàng thoải_mái,4/5/2023,10:30,5,422202253,positive
6828,680,,30/04/2023,14:33,5,308500018,positive
6829,2607,,22/05/2022,15:34,1,205100137,negative
6830,3368,thần_thánh,13/09/2023,23:01,4,358300001,positive
6831,357,vệ_sinh,13/06/2019,18:34,5,422206648,positive
6832,2377,dễ_chịu,29/04/2023,16:10,5,204100054,positive
6833,3098,thực_sự,29/07/2022,9:54,2,345800027,negative
6834,887,,14/04/2023,16:28,5,422204795,positive
6835,577,,1/1/2024,13:36,5,422207826,positive
6836,1403,,27/11/2020,14:57,5,422209663,positive
6837,232,,1/1/2022,22:06,5,422211446,positive
6839,698,dễ_dàng thoải_mái,28/04/2023,20:20,5,308500015,positive
6840,3983,tự_nhiên,8/10/2020,14:05,5,213300003,positive
6841,3103,hỗn_hợp,22/08/2023,23:07,5,204100013,positive
6842,2736,,14/12/2022,15:18,5,248700076,positive
6843,1799,,17/03/2020,12:35,5,100240016,positive
6844,2669,,29/12/2021,21:27,2,422203807,negative
6845,4734,,2/3/2021,22:20,2,422200236,negative
6846,1975,kích_ứng tự_nhiên,9/5/2023,16:54,5,308100018,positive
6847,688,dễ_dàng thoải_mái,29/04/2023,16:44,5,422205162,positive
6848,2581,quá_đáng cơ_bản,22/05/2022,15:43,3,422203776,negative
6849,3256,,5/12/2023,12:03,5,422205152,positive
6850,383,,31/10/2023,16:05,5,422208972,positive
6851,3002,,28/05/2023,18:16,5,253900007,positive
6852,2539,,14/11/2020,22:39,5,204100018,positive
6853,34,,25/04/2023,6:09,5,422206648,positive
6854,788,thân_thiện tận_tình đầy_đủ,10/6/2021,19:51,5,308500004,positive
6855,4,tương_tự nhạy_cảm kích_ứng,30/09/2024,13:36,5,318900011,positive
6856,797,,4/1/2021,14:24,4,100230064,positive
6857,2072,chu_đáo nhiệt_tình,30/03/2021,11:06,5,249500027,positive
6858,357,đáng_kể,14/05/2020,22:47,5,318900019,positive
6859,726,,12/4/2023,11:53,4,100230057,positive
6860,4041,,5/9/2020,11:27,5,365000016,positive
6861,180,,17/09/2022,22:00,4,422211446,positive
6862,1808,,3/7/2024,21:08,5,422219308,positive
6863,799,,19/12/2020,21:32,5,100230057,positive
6864,2198,xuất_sắc,10/6/2021,21:42,3,422208807,negative
6865,38,kích_ứng,14/04/2023,11:37,5,422204795,positive
6866,364,hỗn_hợp nhạy_cảm ưu_tiên mờ_mờ,26/10/2018,20:12,4,422208807,positive
6867,3942,trung_bình,21/11/2021,14:54,5,201600198,positive
6868,3662,,27/06/2022,20:11,5,100220010,positive
6869,683,dễ_dàng thoải_mái,30/04/2023,9:46,5,308500015,positive
6870,1828,,28/09/2022,18:36,5,204900010,positive
6871,1162,bình_thường,2/9/2023,17:31,4,422215804,positive
6872,128,,22/10/2023,15:21,4,205100136,positive
6873,2490,,16/09/2023,14:25,5,204100054,positive
6874,3152,sạch_sẽ,15/08/2022,0:29,5,422203510,positive
6875,1469,,30/10/2024,7:13,1,365000017,negative
6876,416,,8/3/2023,21:46,4,422208972,positive
6877,2867,hỗn_hợp,23/06/2022,11:40,5,308500001,positive
6878,644,,22/02/2024,19:52,5,100230059,positive
6879,1445,dễ_chịu,2/5/2023,15:04,5,204900004,positive
6880,2361,dễ_dàng thoải_mái,30/04/2023,14:53,5,422205162,positive
6881,1422,,27/08/2021,22:24,5,422211501,positive
6882,3206,bất_ngờ,17/05/2024,6:15,5,422220081,positive
6883,4552,,17/08/2022,18:34,3,422217292,negative
6885,325,,6/8/2020,13:48,4,223600009,positive
6886,805,dễ_chịu,2/5/2023,15:11,5,204100054,positive
6889,162,hiệu_quả,6/1/2023,0:45,4,365000015,positive
6890,1439,dễ_chịu,4/5/2023,17:22,5,100190059,positive
6891,350,,6/8/2022,14:11,5,422203302,positive
6892,3133,,28/04/2020,14:09,5,249500014,positive
6893,2299,,19/04/2018,5:01,5,204000059,positive
6894,189,,8/9/2022,17:37,5,422204281,positive
6895,2032,,25/10/2022,23:11,5,249500027,positive
6896,792,nhạy_cảm,12/4/2021,1:40,3,422200632,negative
6897,2341,dễ_dàng thoải_mái,2/5/2023,10:27,5,308500037,positive
6898,3236,hiệu_quả,3/1/2023,17:06,4,422204231,positive
6899,373,,14/10/2024,0:14,5,422208975,positive
6900,2098,,6/2/2022,20:06,1,422211501,negative
6901,1403,,27/11/2020,14:57,5,422200305,positive
6902,4013,,9/4/2024,12:40,5,422202153,positive
6903,1313,,11/3/2022,21:53,3,253900004,negative
6904,3665,,3/11/2021,22:44,5,100220009,positive
6905,3320,êm_dịu kích_ứng,7/6/2022,9:12,5,223600009,positive
6907,2666,,24/03/2022,9:35,2,422203807,negative
6908,361,nhè_nhẹ kích_ứng,24/12/2018,21:36,4,422211447,positive
6909,341,xuất_sắc,27/07/2024,19:03,3,422205160,negative
6910,4265,,15/02/2020,11:06,5,377400002,positive
6911,2061,,31/03/2022,23:17,1,249500027,negative
6912,2935,nhẹ_nhàng dễ_chịu,14/08/2024,15:22,4,422215096,positive
6913,2077,mềm_môi,23/12/2021,9:09,5,422209444,positive
6914,362,chủ_yếu nhạy_cảm hoàn_toàn quyết_định,26/10/2018,21:41,3,422206648,negative
6915,494,,11/12/2022,0:33,5,308500015,positive
6916,34,,25/04/2023,6:04,5,422216594,positive
6917,3214,,6/6/2023,11:43,5,211300008,positive
6918,2926,,17/08/2024,13:44,5,422207795,positive
6919,2398,dễ_dàng thoải_mái,27/04/2023,16:28,5,308500004,positive
6921,75,,13/09/2021,8:26,5,422210980,positive
6922,106,,15/05/2021,23:21,5,422214146,positive
6924,567,nhạy_cảm,4/11/2024,9:58,5,100230057,positive
6925,3012,,26/05/2020,14:25,5,100150067,positive
6926,626,bình_thường,7/10/2021,12:40,4,422212100,positive
6927,452,hỗn_hợp nhạy_cảm,16/08/2023,0:53,5,248700035,positive
6928,575,khó_chịu nhạy_cảm,29/05/2024,9:02,5,422212100,positive
6929,3019,,23/02/2024,10:00,5,343700002,positive
6930,1333,,13/05/2021,13:30,5,223600034,positive
6931,3102,,21/04/2022,11:42,5,201600198,positive
6932,3128,,14/11/2022,9:59,2,249500027,negative
6933,3712,,22/07/2022,20:07,5,422200002,positive
6934,812,,18/03/2024,12:39,4,422202362,positive
6935,2600,,7/1/2018,19:29,5,100230069,positive
6936,1492,,16/10/2020,10:37,5,207500007,positive
6937,1152,can_đảm dễ_chịu nhạy_cảm phải_chăng,18/12/2022,11:55,5,422209322,positive
6938,1265,dễ_chịu tương_đối,9/11/2022,22:17,4,422208913,positive
6939,3611,,10/4/2021,17:03,5,225200015,positive
6940,1641,dễ_chịu thoải_mái,4/6/2024,23:28,5,422209720,positive
6941,730,dễ_thương,23/03/2023,10:11,5,422216594,positive
6942,2314,dễ_dàng thoải_mái,4/5/2023,20:27,5,308500037,positive
6943,182,dễ_dàng thoải_mái,28/04/2023,10:28,5,422202253,positive
6944,1181,,23/07/2022,11:15,5,249500013,positive
6945,220,kích_ứng,9/3/2022,0:19,5,318900002,positive
6946,1287,kích_ứng,13/11/2018,20:40,5,100750038,positive
6947,3695,,11/10/2024,15:26,5,422204777,positive
6948,77,,12/12/2020,21:56,5,205100136,positive
6949,524,,16/07/2022,16:56,5,204900013,positive
6950,104,,9/4/2020,10:31,5,318900012,positive
6951,226,hỗn_hợp,10/2/2022,17:51,5,422211446,positive
6952,181,,17/09/2022,18:41,4,205100137,positive
6953,1027,dễ_dàng thoải_mái,1/5/2023,14:48,5,422205164,positive
6954,3122,,17/11/2021,13:33,5,422211489,positive
6955,4043,khó_chịu lấm_tấm,23/01/2024,22:56,4,422208345,positive
6956,1206,phải_chăng,6/8/2021,20:19,5,422217292,positive
6957,2795,,28/12/2020,17:50,5,365000013,positive
6958,3679,,18/07/2017,2:09,5,207300009,positive
6959,4045,,6/7/2023,14:05,4,422206421,positive
6960,1085,kích_ứng,11/2/2022,2:58,3,422204910,negative
6961,2461,,21/10/2019,5:26,5,422206043,positive
6962,1973,,22/11/2023,0:21,2,422201504,negative
6963,218,,3/4/2022,10:04,5,249500028,positive
6964,193,nổi_bọt,22/07/2022,11:31,5,422211447,positive
6965,3405,,12/8/2021,23:40,5,422209795,positive
6966,805,,12/9/2022,20:28,4,206200037,positive
6967,1311,,29/03/2022,19:05,4,422210784,positive
6968,748,,20/03/2022,14:57,5,422200632,positive
6969,2327,,3/5/2023,17:55,5,308500018,positive
6970,1118,có_thể,22/06/2021,9:23,5,422203776,positive
6971,126,nhẹ_nhàng kích_ứng kích_ứng,6/11/2023,19:33,5,357100011,positive
6972,2740,hỗn_hợp thích_hợp cơ_bản,22/11/2022,17:36,5,248700035,positive
