id,ma_khach_hang,noi_dung_binh_luan,ngay_binh_luan,gio_binh_luan,so_sao,ma_san_pham,thai_do
7132,1197,sau thời_gian sử_dụng em quay lại recoment n sản_phẩm rất_phù_hợp dầu da_mụn ý sạch nhẹ_nhàng không_căng giúp da giảm mụn mà_còn sáng lên nửavs bớt đổ dầu bạn dầu mụn tham_khảo,21/07/2021,13:01,5,422217029,positive
7133,504,người nên mua nha mặt_nạ đắp thích,27/11/2021,12:01,5,251900024,positive
7134,587,đáng_lẽ trừ mùi finish đẹp nâng tone nhe khô_ráo kiềm dầu tạm phù_hợp,28/08/2023,11:19,4,253900006,positive
7135,4068,sữa rửa mặt siu tốt rcm da dầu mụn làm sạch đủ không_khô da,19/08/2023,20:52,5,422209042,positive
7136,3342,sữa chống nắng chuẩn_auth thấm nhanh sau khi thấm da mượt mịn sáng hơn da thôi rất_tự_nhiên có mùi cồn,7/4/2019,10:37,5,223600009,positive
7139,3154,tệ là lần mua hàng đáng thất_vọng nhất,27/03/2022,17:12,1,308500004,negative
7140,843,riêng da khô_sao khi thoa lớp kem_dưỡng thoa kem chống nắng rất_tốt mịn bóng nhe mặt,21/09/2022,20:17,5,422210400,positive
7141,138,mát,23/06/2023,12:13,5,204000059,positive
7142,2340,s ử_dụng dễ_dàng rất_thoải_mái thư_giãn,2/5/2023,10:56,5,308500015,positive
7143,3208,em dùng siu_thích nhm không_có tiền sài nhiều,6/1/2024,17:44,5,422220081,positive
7144,2984,tot toi da_dung sản_phẩm rat lau,22/11/2019,17:34,5,223600003,positive
7145,3321,đóng_gói cẩn_thận giao hàng,12/5/2022,10:36,4,422212097,positive
7146,2147,tẩy_trang rẻ hơn rất_nhiều,19/05/2019,18:57,5,422203807,positive
7147,470,loại tốt bị dầu mụn xài thấy sạch hơn mụn_ẩn đỡ hơn phải kết_hợp bước khác hợp cải_thiện nhiều nha,10/10/2023,12:49,5,100230057,positive
7149,1306,da h thiên_khô dùng tuần da bị nổi mụn nhiều vùng không_bị mụn trước_đây kể_cả vùng không_có mụn_ẩn sợ quá_mình ngưng sử_dụng nma nghe tư_vấn kiên_trì dùng tháng có hiệu_quả nha nma không_kiên_nhẫn vứt dùng klezit hiệu_quả hơn nhiều,2/4/2022,19:23,4,253900004,positive
7150,723,mink dùng bioderma cảm_thấy hợp không_bị khích_ứng da thường_xuyên trang_điểm việc tẩy_trang lựa_chọn dòng tẩy trang_phục_hợp kĩ_lưỡng dùng bạn da nhạy_cảm da dầu dùng năm,14/04/2023,11:40,5,100230056,positive
7151,2682,bông xài tốt,29/03/2021,19:42,5,243300007,positive
7152,118,hiệu_quả,4/12/2023,9:02,5,205100137,positive
7153,679,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,2/5/2023,10:00,5,422205163,positive
7154,670,hàng quảng_cáo không_có,1/9/2020,11:08,3,308500018,negative
7155,1397,bao_bì sản_phẩm rất_đẹp cầm_chắc tay chất kem mỏng nhẹ suốt thấm nhanh da mùi hương tổng_quan sản_phẩm rất_tuyệt_vời mức giá,20/07/2021,10:35,5,422220469,positive
7156,2309,sản_phẩm tốt_đáng sử_dụng,29/01/2024,12:06,5,308500037,positive
7157,399,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,4/5/2023,10:30,5,308500018,positive
7158,3311,chất_lượng kém không_đáp_ứng được mong_đợi,27/09/2023,0:31,2,223600009,negative
7159,4415,xài dòng bạn đánh_giá nói_chuyện là sữa rửa mặt rất_tốt_rửa x da mịn_tơn không_bị khô da loại than hoạt_tính thu_hẹp lỗ chân lông mụn đầu đen quá_tốt hồng làm sáng nhẹ da sau tuần sử_dụng loại xanh lá kiềm dầu sạch mụn sau tuần sử_dụng loại xanh_dương da bạn khô sử_dụng retinol đánh_giá rất_tốt_hãng lạ sử_dụng rất_tốt_kcn mỹ_phẫm không_bị kích_ứng hết ưng bụng,12/3/2024,11:17,5,248700105,positive
7160,1552,dùng chai thật_sự tốt nghiên dưỡng_ẩm nhiều hơn là,3/6/2022,22:25,5,100210023,positive
7161,1826,dung_bộ làm sạch nhà_la năm da không_có mụn_ẩn sạch_dã mang chan_ái da dầu_lỗ chân lông to,3/10/2023,16:05,5,204900025,positive
7162,59,em dùng sau bước rửa mặt cực_thích ẩm_toner không_mùi dễ_chịu da bao_bì,7/5/2022,18:15,5,318900011,positive
7163,3842,không_hiệu_quả,14/11/2022,22:32,2,226200018,negative
7164,273,dùng hợp da dầu,26/06/2021,23:08,5,422211447,positive
7165,1284,theo thấy loại xài_hợp quá_trời lựa_chọn hàng_đầu da nhạy_cảm í hồi đợt mua chai to bị chôm mất đau gần chớt nma khuyên người sử_dụng loại,24/09/2021,20:38,5,204900009,positive
7166,640,sai ôk,28/05/2024,8:13,5,100230059,positive
7167,392,bữa tớ hết floxia bác_sỹ kê đơn rửa tạm tuýp nivea được tặng có ngày lên mụn_bọc vội kiếm sữa rửa_mặt thay_thế da dầu hỗn_hợp nhạy_cảm theo hl thấy ẻm quá_là ổn rửa xong không_bị khô căng da,30/07/2023,14:02,5,422208976,positive
7168,3803,sử_dụng tốt,11/5/2021,7:31,5,224100007,positive
7169,1486,gel hơi_có mùi khó_chịu một_chút sài,7/2/2021,19:16,5,204900056,positive
7170,744,không_bao_giờ mua lại sản_phẩm khiến thất_vọng,13/09/2021,12:30,1,418800004,negative
7171,394,sản_phẩm cực_kì tốt thấm nhanh,8/4/2021,11:57,5,204100003,positive
7172,302,nói dùng chai lần mua hấki dùng ẻm mê không_muốn đổi loại hên mua lúc sale ngon_bổ rẻ,23/02/2021,19:04,5,422204259,positive
7173,170,da là dầu chữ t mụn viêm đánh_giá sau khi dùng nắp xanh_dương nhạt_xài ổn không_lây thêm mụn_ẩn mua lại nắp xanh_dương đậm_xài lên mụn_ẩn nhiều,18/11/2022,11:10,4,422206648,positive
7174,2283,mịn_màng bớt tiết_dầu hơn,5/12/2023,11:47,5,422206541,positive
7175,3282,thấy người đánh_giá cũnh tốt thử mua rất_oke_nha bình_thường kcn nhà biore nồng_nặc mùi cồn em có mùi thơm ngọt lên da mát_lp finish đẹp là dạng sữa dễ tán không_nâng tone lố rất_tự_nhiên_nha khi hết tiền tậu em ngon_rẻ rất_đáng thử,28/01/2024,12:53,5,213300016,positive
7176,2559,đúng chân_ái đời nâng tông tự_nhiên thoáng da nhẹ mặt không_có,18/05/2024,13:57,5,308900002,positive
7177,1,siêu_sạch dầu hơi_khô tí mụn chưa_thấy cải_thiện,2/11/2024,0:36,4,100190059,positive
7178,2390,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,28/04/2023,14:19,5,422205160,positive
7179,2738,mua dư chai sữa rữa mặt loại nói_chung là texture tương_tự centafil chuyên dành da hàng ful box để lại giá,15/06/2024,19:45,5,248700102,positive
7180,1084,màu hồng_sài thích,2/3/2022,22:39,5,422220606,positive
7181,1430,đọc review tốt loại sữa rửa mặt dành da dầu tậu tuýp nhỏ dùng thử mùi thơm nhẹ tạo ít bọt_tơi không_làm da kiểu bị sạch kin kít có cảm_giác mềm lần đầu sử_dụng tốt dịch_vụ hasaki tốt giá_cả,22/09/2020,11:20,5,422217029,positive
7182,35,sản_phẩm dùng rất_hiệu_quả cực_kì phù_hợp bạn giá_thành oke mua,17/04/2023,13:48,5,100230064,positive
7183,285,sản_phẩm lành_tính dịu nhẹ không_bị kho da sử_dụng xong cam thay da tro nen,30/05/2021,15:44,5,205100136,positive
7184,1714,hàng tới tay đống gói cẩn_thận chất_lượng khỏi chê,22/11/2023,12:07,5,100240016,positive
7185,734,amzing,12/12/2020,19:22,5,422202253,positive
7186,2308,rât_hợp da dầu mụn,2/8/2024,21:59,5,308500009,positive
7187,1472,dùng ổn không_bị rít dùng bha xài em thấy dưỡng ẩm tốt,26/05/2022,22:39,5,318900005,positive
7188,172,chân_ái,12/11/2022,22:04,5,422206648,positive
7189,2449,mặt_nạ rất_tốt có_thể cho phần mũi dài bị hụt chân mũi,11/6/2020,19:40,5,422205163,positive
7191,52,không_một sản_phẩm khác có_thể thay_thế bông tẩy_trang quá_hợp_lý giá chất_lượng mềm mịn da,23/08/2022,21:52,5,207500008,positive
7192,46,ngừi củng_thấy gi bao_bì là chất_glu chuyên dưỡng trắn mua miếng dùng thử là mặt_nạ dạng lứi ă rất_to so mặt đắp cổ_đắp cảm_giác lạnh theo kiểu rát tê_tê lun ă đắp không_trắng người viu_nha kiểu khô da phải cấp ẩm đầy_đủ thấy da sáng được hôm không_trắng_bóng bạn nói bthw không_đắp_nạ hôm s da trắng bóng đắp ngược_lại khô hơi_sẫm sức kem chống nắng lên da_củn không_tệp mặt thua xa,16/07/2022,7:10,2,422200002,negative
7193,4034,tại_sao em đặt mặt_nạ loại giao loại,18/06/2022,14:55,4,365000018,positive
7194,2395,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,28/04/2023,9:35,5,422205162,positive
7195,4025,thấy giao hàng sử_dụng máy rửa mặt được tháng thấy không_bị hư gặp vấn_đề cảm_thấy da sạch hơn nhiều,4/8/2022,13:01,5,412800003,positive
7196,326,sử_dụng sản_phẩm lần đầu_tiên thấy tốt sản_phẩm dạng gel khi thoa lên rất_mỏng cảm_giác nhẹ mặt,2/10/2020,1:27,5,422209663,positive
7197,3605,dùng đủ thứ loại bây_h dùng thích quá_tối dùng sáng thấy căng mịn môi không_còn vết rãnh ưng thơm nhỏ xinh mua lại dùng thử loại màu,25/07/2021,10:09,5,225200015,positive
7198,285,giá hợp_lí rất_mềm dùng roi moi het pin sac cung nhanh,21/11/2021,13:02,5,412800002,positive
7199,1407,hãng đổi mẫu thành_phần aha sang bha bạn da nhạy_cảm nhiều mụn_ẩn cân_nhắc mua thiệt_tình mua thấy khác check ra biết là bản,29/04/2024,22:28,4,422200632,positive
7200,191,sài loại là không_muốn đổi loại khác tốt sản_phẩm nhân_viên dịch_vụ bên,1/8/2022,22:51,5,205100136,positive
7201,2067,lớp nền mỏng lên tone hồng nhẹ_nhàng kiềm dầu mức trung_bình da thiên_dầu cân_nhắc thích em có_thể làm lớp trang_điểm không_cần dặm đánh_giá,14/07/2021,10:20,5,422203145,positive
7202,2406,kiềm dầu tốt,4/3/2023,6:04,5,308500004,positive
7203,3736,khả_năng làm sạch tốt_tẩy son_lì eyeliner mascara chống nước sau hơn tháng da cảm_giác sạch hơn đỡ mụn nốt mụn đỏ mụn viêm đỡ sưng khả_năng làm dịu da ẻm tốt em không_hề làm da bị nhờn_rít sau khi dùng không_cần rửa lại nước được lấy cớ hôm làm_biếng dùng ẻm đi ngủ ẻm giúp da giảm mụn đáng_kể,17/12/2020,14:49,5,377400001,positive
7204,1746,không_có đáng chê không_xuất_sắc,11/5/2022,1:25,3,422216487,negative
7205,1010,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,4/5/2023,18:38,5,308500009,positive
7206,678,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,1/5/2023,14:18,5,308500004,positive
7207,165,trộm_vía là hợp em lần dùng đầu tiền da không_hề bị kích_ứng sau tuần sử_dụng mụn_ẩn bắt_đầu đẩy lên kết_hợp dùng serum teana super peptide no_problem aha megaduo thấy mụn se cồi rất_nhanh tính giờ là hơn tuần thật_sự mụn_ẩn được cải_thiện hơn rất_nhiều sờ lên mặt thấy da mịn_màng hơn rõ_rệt sợi bã_nhờn đầu mũi cằm hết rất_đỉnh,7/9/2022,14:00,5,100240016,positive
7208,137,sau khi dùng môi hơi_khô tác_dụng giảm thâm_ít,2/7/2023,12:32,5,422209443,positive
7210,2411,tốt,31/10/2022,14:14,5,422202253,positive
7211,156,da dầu_xài nắp màu xanh nhạt rất_tốt không_bị kích_ứng đâu_nha màu không_mùi khi xài rất_dễ_chịu make up xài màu xanh đậm khi xài phải lắc lên sau khi tẩy còn lại một_ít dầu mặt rửa xơ là tốt bản sài xong da sạch không_đâu rát không_khích_ứng không_mùi nói_chung là,31/01/2023,23:39,5,422211447,positive
7212,1405,sau thời_gian sử_dụng đánh_giá tuyệt_vời dùng bạn khiến da giảm mụn bạn mua dùng thử,28/07/2024,19:50,5,422217029,positive
7213,201,sản_phẩm tốt không_có quà tặng làm tưởng có không_mua,18/06/2022,9:17,4,422206648,positive
7214,3118,da dầu hỗn_hợp mụn cảm_thấy sử_dụng rất_ổn_áp_nha người phù_hợp v bạn dùng kem chống nắng tẩy rất_sạch makeup phải tẩy lần điểm trừ sau khi tẩy có lớp màn rít da phải rửa mặt lâu dễ lên mụn,6/11/2022,2:21,5,100190183,positive
7215,1261,muốn pas mua nhầm kết bạn,11/3/2023,14:15,5,422206035,positive
7216,1444,dễ_chịu dùng rất_dịu ra giá_thành ổn,3/5/2023,16:20,5,100190059,positive
7217,2902,chân_ái,14/06/2023,5:58,5,422207283,positive
7218,1679,hôm mua lần đầu mua sài_êm mua tiếp khi dùng hết,12/8/2021,13:14,5,318900005,positive
7219,3148,da khô dùng có người người thử đi rửa xong da mịn mượt lai_thơm,5/11/2023,7:06,5,357100011,positive
7220,2414,loại màu xanh chuyên da dầu mụn có cồn gần đầu bảng thành_phần da nhạy_cảm dị_ứng cồn cân_nhắc mùi nồng hơi_hơi nóng về tác_dụng hôm sau mặt có đẩy cồi mụn lên bạn mụn_ẩn dùng cấp ẩm mức,9/2/2022,23:25,4,422202253,positive
7221,1059,trang sạch có điểm trừ là cay_mắt,25/02/2024,22:27,5,422204906,positive
7222,579,da da_dầu nhạy_cảm rất_khó chọn kem chống nắng loại phải nói không_có thoa nâng tone nhiều khoảng tệp da hết thấm nhanh không_bết_rít khó_chịu nhẹ_mặt có_thể sau tiếng dặm thêm rất_okie,30/11/2023,19:05,5,253900006,positive
7223,3155,dùng thấy oke em dùng bị ngứa da mặt chắc kén da tuy_nhiên dùng thấy ổn,11/2/2022,15:54,5,357100011,positive
7224,2252,sử_dụng ổn không_có nói nhiều,27/04/2023,20:15,3,200500095,negative
7225,84,trời em phải nói lun cấp ẩm em cấp mụn tích_cực ý nói dành da nhạy_cảm có mùi hương_liệu không_dành mb da dị_ứng mùi da khỏe không_nhạy_cảm nhờ ẻm da không_mụn sang mụn ẩn_tè le bonus thêm mụn_bọc to chưa_bao_h bị mụn bọc lun á b da không_bị dị_ứng t dùng em,29/06/2021,22:34,2,318900012,negative
7226,2537,lúc trước da bị mụn sưng viêm kiểu chỗ mọc là tái lại chỗ stres cực sau đi da_liễu bác_sĩ kê thuốc uống kèm dùng tối da bớt mụn không_bị tái_lại trước,14/11/2020,22:50,5,204100023,positive
7227,1608,võ đào bạn sdt,15/06/2022,12:14,5,327500002,positive
7228,363,da dầu_xài sản_phẩm nhẹ_dịu phù_hợp tẩy lớp kem chống nắng đặc_biệt không_làm khô da giá_cả bình_dân phù_hợp túi_tiền sinh_viên tiếp_tục ủng_hộ loreal shiper dễ_thương ghê_á giao hàng nhanh lịch_sự,26/10/2018,21:38,5,422211446,positive
7229,3453,xài hết lọ thứ người phục hoiofda rất_tốt không_bị bết dính đổ dầu,14/03/2024,8:51,5,422201448,positive
7230,683,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,30/04/2023,9:46,5,308500013,positive
7231,2697,sài tốt không_bị dính bông mềm sài_thiệt là thích,14/05/2019,11:04,5,243300007,positive
7232,3858,sản_phẩm theo nhu quảng_cáo cua_nha sx thi co_tặng kem kem duong da không_biết ben_hasaki co quà,8/6/2019,12:23,5,100210020,positive
7233,3580,không_có chê chê xài đỡ tốn,14/11/2023,0:47,5,422206798,positive
7234,871,sản_phẩm dùng tốt,15/04/2023,15:05,5,422204795,positive
7235,2376,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,29/04/2023,16:21,5,422205164,positive
7236,2307,xài mặt_nạ giảm mụn tốt,23/10/2024,10:23,5,308500013,positive
7237,1633,tẩy da chết thấy tạm ổn thoa matxa ra rửa mặt xong da trông sáng da căng ra lúc,10/12/2021,23:47,5,245500010,positive
7238,4142,tốt,18/11/2023,10:53,5,422207812,positive
7239,182,sử_dụng dễ_dàng rất_thoải_mái thư_giãn,28/04/2023,10:28,5,422205164,positive
7240,1505,sử_dụng nhiều loại hợp là chân_ái yêu,30/07/2024,10:18,5,422206035,positive
7241,3378,mê,11/2/2024,14:39,5,422208242,positive
7242,651,loại dùng thích da nhạy_cảm mụ_ẩn nhiều dùng không_kích_ứng sạch sâu người thử,25/12/2023,15:44,5,100230057,positive
7243,490,không_biết xài hơi_khó xài quen không_muốn đổi nha_mẹo bạn chọn lớp serum không_có thành_phần silicone vichy serum neogen_đỉnh là embryolise á_bôi chấm điểm tán kém cn tay_không vón quá_mau khô á hơi_ghét vón chuyển kem_dưỡng yêu ngang sáng làm lớp_dưỡng nhẹ_nhàng bôi kem chống nắng xong nhẹ_mặt,1/1/2023,12:24,5,204900013,positive
7244,116,trang sạch dịu nhẹ không_ưng nắp quá_cứng_mở rất_đau_tay khi bật mạnh đứt bên mong nhà_sản_xuất khắc_phục lỗi,29/06/2024,20:02,5,422204259,positive
7245,1377,mặt_nạ tốt mùi thơm nhẹ nhẹ dễ_chịu rất_nhiều dưỡng chất,23/01/2024,18:32,5,422205809,positive
7246,811,sản_phẩm tốt mua chai giá hơi_cao_nha,2/6/2020,11:51,5,200400004,positive
7247,1866,toner giá rẻ phù_hợp học_sinh chất lỏng nước aply lên mặt nhanh thấm hasaki tạo deal giá rất_hời dễ hết mua lại không_tiếc tiền toner nhà simple không_có cồn phù_hợp loại da kể_cả da nhạy_cảm cấp ẩm tốt rất_thích mùi toner nhưng_mà phải ngửi_kĩ nhận ra có mùi thoang_thoảng nói_chung là,30/09/2021,2:17,5,211300002,positive
